Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
HCCG47,C:\Users\gerardo\Documents\Image0-1340 (10).jpg,C:\Users\gerardo\Documents\Image1-1340 (11).jpg,,,SHARPXS0866,,12/2/2019 11:51,,No,PG2 SE Exit
CBIH99,C:\Users\gerardo\Documents\Image0-1341 (9).jpg,C:\Users\gerardo\Documents\Image1-1341 (11).jpg,,,SHARPXS0821,,12/2/2019 11:52,,No,PG2 NW (Center) Exit
KPQW66,C:\Users\gerardo\Documents\Image0-1342 (11).jpg,C:\Users\gerardo\Documents\Image1-1342 (11).jpg,,,SHARPXS0866,,12/2/2019 11:52,,No,PG2 SE Exit
HWZZ03,C:\Users\gerardo\Documents\Image0-1343 (11).jpg,C:\Users\gerardo\Documents\Image1-1343 (11).jpg,,,SHARPXS0865,,12/2/2019 11:52,,No,PG2 SE (Center) Entry
166AIA,C:\Users\gerardo\Documents\Image0-1344 (11).jpg,C:\Users\gerardo\Documents\Image1-1344 (11).jpg,,,SHARPXS0822,,12/2/2019 11:53,,No,PG2 NW Entry
DYIH69,C:\Users\gerardo\Documents\Image0-1345 (10).jpg,C:\Users\gerardo\Documents\Image1-1345 (11).jpg,,,SHARPXS0865,,12/2/2019 11:53,,No,PG2 SE Entry
HVRV92,C:\Users\gerardo\Documents\Image0-1346 (11).jpg,C:\Users\gerardo\Documents\Image1-1346 (11).jpg,,,SHARPXS0821,,12/2/2019 11:53,,No,PG2 NW Exit
NARH31,C:\Users\gerardo\Documents\Image0-1347 (8).jpg,C:\Users\gerardo\Documents\Image1-1347 (11).jpg,,,SHARPXS0866,,12/2/2019 11:53,,No,PG2 SE Exit
CSKX59,C:\Users\gerardo\Documents\Image0-1348 (11).jpg,C:\Users\gerardo\Documents\Image1-1348 (11).jpg,,,SHARPXS0865,,12/2/2019 11:54,,No,PG2 SE (Center) Entry
IWEZ98,C:\Users\gerardo\Documents\Image0-1349 (10).jpg,C:\Users\gerardo\Documents\Image1-1349 (11).jpg,,,SHARPXS0822,,12/2/2019 11:54,,No,PG2 NW Entry
JPYI13,C:\Users\gerardo\Documents\Image0-1350 (11).jpg,C:\Users\gerardo\Documents\Image1-1350 (11).jpg,,,SHARPXS0865,,12/2/2019 11:54,,No,PG2 SE (Center) Entry
NBGC57,C:\Users\gerardo\Documents\Image0-1351 (10).jpg,C:\Users\gerardo\Documents\Image1-1351 (11).jpg,,,SHARPXS0822,,12/2/2019 11:54,,No,PG2 NW Entry
LWZK16,C:\Users\gerardo\Documents\Image0-1352 (10).jpg,C:\Users\gerardo\Documents\Image1-1352 (11).jpg,,,SHARPXS0821,,12/2/2019 11:55,,No,PG2 NW (Center) Exit
L89ZT,C:\Users\gerardo\Documents\Image0-1353 (11).jpg,C:\Users\gerardo\Documents\Image1-1353 (11).jpg,,,SHARPXS0821,,12/2/2019 11:55,,No,PG2 NW (Center) Exit
NGKZ01,C:\Users\gerardo\Documents\Image0-1354 (11).jpg,C:\Users\gerardo\Documents\Image1-1354 (11).jpg,,,SHARPXS0821,,12/2/2019 11:55,,No,PG2 NW (Center) Exit
GXDA02,C:\Users\gerardo\Documents\Image0-1355 (10).jpg,C:\Users\gerardo\Documents\Image1-1355 (11).jpg,,,SHARPXS0821,,12/2/2019 11:56,,No,PG2 NW Exit
KMKY41,C:\Users\gerardo\Documents\Image0-1356 (10).jpg,C:\Users\gerardo\Documents\Image1-1356 (11).jpg,,,SHARPXS0866,,12/2/2019 11:56,,No,PG2 SE Exit
GQSU76,C:\Users\gerardo\Documents\Image0-1357 (11).jpg,C:\Users\gerardo\Documents\Image1-1357 (11).jpg,,,SHARPXS0866,,12/2/2019 11:56,,No,PG2 SE Exit
AUXS98,C:\Users\gerardo\Documents\Image0-1358 (10).jpg,C:\Users\gerardo\Documents\Image1-1358 (11).jpg,,,SHARPXS0866,,12/2/2019 11:56,,No,PG2 SE Exit
JHIL90,C:\Users\gerardo\Documents\Image0-1359 (11).jpg,C:\Users\gerardo\Documents\Image1-1359 (11).jpg,,,SHARPXS0866,,12/2/2019 11:56,,No,PG2 SE Exit
JDQC05,C:\Users\gerardo\Documents\Image0-1360 (11).jpg,C:\Users\gerardo\Documents\Image1-1360 (11).jpg,,,SHARPXS0865,,12/2/2019 11:57,,No,PG2 SE (Center) Entry
DJYB43,C:\Users\gerardo\Documents\Image0-1361 (11).jpg,C:\Users\gerardo\Documents\Image1-1361 (11).jpg,,,SHARPXS0821,,12/2/2019 11:57,,No,PG2 NW (Center) Exit
689TAQ,C:\Users\gerardo\Documents\Image0-1362 (9).jpg,C:\Users\gerardo\Documents\Image1-1362 (11).jpg,,,SHARPXS0866,,12/2/2019 11:57,,No,PG2 SE Exit
IHAU60,C:\Users\gerardo\Documents\Image0-1363 (11).jpg,C:\Users\gerardo\Documents\Image1-1363 (11).jpg,,,SHARPXS0865,,12/2/2019 11:58,,No,PG2 SE Entry
HNCH87,C:\Users\gerardo\Documents\Image0-1364 (10).jpg,C:\Users\gerardo\Documents\Image1-1364 (11).jpg,,,SHARPXS0866,,12/2/2019 11:58,,No,PG2 SE Exit
EYXV78,C:\Users\gerardo\Documents\Image0-1365 (11).jpg,C:\Users\gerardo\Documents\Image1-1365 (11).jpg,,,SHARPXS0821,,12/2/2019 11:58,,No,PG2 NW Exit
BSAT46,C:\Users\gerardo\Documents\Image0-1366 (10).jpg,C:\Users\gerardo\Documents\Image1-1366 (11).jpg,,,SHARPXS0865,,12/2/2019 11:58,,No,PG2 SE (Center) Entry
IBBC24,C:\Users\gerardo\Documents\Image0-1367 (10).jpg,C:\Users\gerardo\Documents\Image1-1367 (11).jpg,,,SHARPXS0866,,12/2/2019 11:58,,No,PG2 SE Exit
LIFP61,C:\Users\gerardo\Documents\Image0-1368 (11).jpg,C:\Users\gerardo\Documents\Image1-1368 (11).jpg,,,SHARPXS0821,,12/2/2019 11:58,,No,PG2 NW (Center) Exit
I73BS,C:\Users\gerardo\Documents\Image0-1369 (10).jpg,C:\Users\gerardo\Documents\Image1-1369 (11).jpg,,,SHARPXS0821,,12/2/2019 11:59,,No,PG2 NW Exit
GRMF66,C:\Users\gerardo\Documents\Image0-1370 (11).jpg,C:\Users\gerardo\Documents\Image1-1370 (11).jpg,,,SHARPXS0821,,12/2/2019 11:59,,No,PG2 NW (Center) Exit
EPDS16,C:\Users\gerardo\Documents\Image0-1371 (10).jpg,C:\Users\gerardo\Documents\Image1-1371 (11).jpg,,,SHARPXS0821,,12/2/2019 11:59,,No,PG2 NW Exit
LYEC74,C:\Users\gerardo\Documents\Image0-1372 (9).jpg,C:\Users\gerardo\Documents\Image1-1372 (11).jpg,,,SHARPXS0865,,12/2/2019 11:59,,No,PG2 SE (Center) Entry
HLRI93,C:\Users\gerardo\Documents\Image0-1373 (11).jpg,C:\Users\gerardo\Documents\Image1-1373 (11).jpg,,,SHARPXS0865,,12/2/2019 11:59,,No,PG2 SE (Center) Entry
JXXI38,C:\Users\gerardo\Documents\Image0-1374 (11).jpg,C:\Users\gerardo\Documents\Image1-1374 (11).jpg,,,SHARPXS0822,,12/2/2019 11:59,,No,PG2 NW Entry
I51CA,C:\Users\gerardo\Documents\Image0-1375 (11).jpg,C:\Users\gerardo\Documents\Image1-1375 (11).jpg,,,SHARPXS0866,,12/2/2019 12:00,,No,PG2 SE Exit
KZDH05,C:\Users\gerardo\Documents\Image0-1376 (10).jpg,C:\Users\gerardo\Documents\Image1-1376 (11).jpg,,,SHARPXS0866,,12/2/2019 12:00,,No,PG2 SE Exit
GNKE05,C:\Users\gerardo\Documents\Image0-1377 (10).jpg,C:\Users\gerardo\Documents\Image1-1377 (11).jpg,,,SHARPXS0821,,12/2/2019 12:01,,No,PG2 NW (Center) Exit
JXSG24,C:\Users\gerardo\Documents\Image0-1378 (11).jpg,C:\Users\gerardo\Documents\Image1-1378 (11).jpg,,,SHARPXS0822,,12/2/2019 12:01,,No,PG2 NW Entry
AEEP11,C:\Users\gerardo\Documents\Image0-1379 (11).jpg,C:\Users\gerardo\Documents\Image1-1379 (11).jpg,,,SHARPXS0821,,12/2/2019 12:01,,No,PG2 NW (Center) Exit
LBAT05,C:\Users\gerardo\Documents\Image0-1380 (11).jpg,C:\Users\gerardo\Documents\Image1-1380 (11).jpg,,,SHARPXS0821,,12/2/2019 12:01,,No,PG2 NW (Center) Exit
KWIH55,C:\Users\gerardo\Documents\Image0-1381 (10).jpg,C:\Users\gerardo\Documents\Image1-1381 (11).jpg,,,SHARPXS0866,,12/2/2019 12:02,,No,PG2 SE Exit
CBAZ45,C:\Users\gerardo\Documents\Image0-1382 (11).jpg,C:\Users\gerardo\Documents\Image1-1382 (11).jpg,,,SHARPXS0865,,12/2/2019 12:02,,No,PG2 SE (Center) Entry
JGEM19,C:\Users\gerardo\Documents\Image0-1383 (11).jpg,C:\Users\gerardo\Documents\Image1-1383 (11).jpg,,,SHARPXS0822,,12/2/2019 12:03,,No,PG2 NW Entry
ICRA31,C:\Users\gerardo\Documents\Image0-1384 (11).jpg,C:\Users\gerardo\Documents\Image1-1384 (11).jpg,,,SHARPXS0866,,12/2/2019 12:03,,No,PG2 SE Exit
BQNU38,C:\Users\gerardo\Documents\Image0-1385 (11).jpg,C:\Users\gerardo\Documents\Image1-1385 (11).jpg,,,SHARPXS0866,,12/2/2019 12:03,,No,PG2 SE Exit
AXBU29,C:\Users\gerardo\Documents\Image0-1386 (11).jpg,C:\Users\gerardo\Documents\Image1-1386 (11).jpg,,,SHARPXS0865,,12/2/2019 12:04,,No,PG2 SE (Center) Entry
KFIN52,C:\Users\gerardo\Documents\Image0-1387 (11).jpg,C:\Users\gerardo\Documents\Image1-1387 (11).jpg,,,SHARPXS0865,,12/2/2019 12:04,,No,PG2 SE (Center) Entry
JQPZ77,C:\Users\gerardo\Documents\Image0-1388 (8).jpg,C:\Users\gerardo\Documents\Image1-1388 (11).jpg,,,SHARPXS0821,,12/2/2019 12:04,,No,PG2 NW (Center) Exit
ATMB14,C:\Users\gerardo\Documents\Image0-1389 (11).jpg,C:\Users\gerardo\Documents\Image1-1389 (11).jpg,,,SHARPXS0822,,12/2/2019 12:04,,No,PG2 NW Entry
WY90W,C:\Users\gerardo\Documents\Image0-1390 (11).jpg,C:\Users\gerardo\Documents\Image1-1390 (11).jpg,,,SHARPXS0865,,12/2/2019 12:04,,No,PG2 SE (Center) Entry
EJRR39,C:\Users\gerardo\Documents\Image0-1391 (11).jpg,C:\Users\gerardo\Documents\Image1-1391 (11).jpg,,,SHARPXS0822,,12/2/2019 12:04,,No,PG2 NW Entry
KNUV41,C:\Users\gerardo\Documents\Image0-1392 (11).jpg,C:\Users\gerardo\Documents\Image1-1392 (11).jpg,,,SHARPXS0866,,12/2/2019 12:04,,No,PG2 SE Exit
GALL41,C:\Users\gerardo\Documents\Image0-1393 (10).jpg,C:\Users\gerardo\Documents\Image1-1393 (11).jpg,,,SHARPXS0821,,12/2/2019 12:04,,No,PG2 NW (Center) Exit
