Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
KVGT36,C:\Users\gerardo\Documents\Image0-1902 (31).jpg,C:\Users\gerardo\Documents\Image1-1902 (32).jpg,,,SHARPXS0866,,12/6/2019 4:24:47 PM,,No,PG2 SE Exit
DXWD20,C:\Users\gerardo\Documents\Image0-1903 (30).jpg,C:\Users\gerardo\Documents\Image1-1903 (32).jpg,,,SHARPXS0866,,12/6/2019 4:25:06 PM,,No,PG2 SE Exit
BAZS12,C:\Users\gerardo\Documents\Image0-1904 (29).jpg,C:\Users\gerardo\Documents\Image1-1904 (32).jpg,,,SHARPXS0866,,12/6/2019 4:25:48 PM,,No,PG2 SE Exit
GMKB80,C:\Users\gerardo\Documents\Image0-1905 (32).jpg,C:\Users\gerardo\Documents\Image1-1905 (32).jpg,,,SHARPXS0866,,12/6/2019 4:25:52 PM,,No,PG2 SE Exit
LRXY61,C:\Users\gerardo\Documents\Image0-1906 (28).jpg,C:\Users\gerardo\Documents\Image1-1906 (32).jpg,,,SHARPXS0821,,12/6/2019 4:26:04 PM,,No,PG2 NW (Center) Exit
GGJU43,C:\Users\gerardo\Documents\Image0-1907 (30).jpg,C:\Users\gerardo\Documents\Image1-1907 (32).jpg,,,SHARPXS0821,,12/6/2019 4:26:37 PM,,No,PG2 NW Exit
IFNL27,C:\Users\gerardo\Documents\Image0-1908 (32).jpg,C:\Users\gerardo\Documents\Image1-1908 (32).jpg,,,SHARPXS0821,,12/6/2019 4:28:27 PM,,No,PG2 NW Exit
ESJR94,C:\Users\gerardo\Documents\Image0-1909 (29).jpg,C:\Users\gerardo\Documents\Image1-1909 (32).jpg,,,SHARPXS0822,,12/6/2019 4:28:57 PM,,No,PG2 NW Entry
LEML42,C:\Users\gerardo\Documents\Image0-1910 (27).jpg,C:\Users\gerardo\Documents\Image1-1910 (32).jpg,,,SHARPXS0821,,12/6/2019 4:29:42 PM,,No,PG2 NW Exit
EDFS72,C:\Users\gerardo\Documents\Image0-1911 (31).jpg,C:\Users\gerardo\Documents\Image1-1911 (32).jpg,,,SHARPXS0866,,12/6/2019 4:29:53 PM,,No,PG2 SE Exit
IZUZ22,C:\Users\gerardo\Documents\Image0-1912 (31).jpg,C:\Users\gerardo\Documents\Image1-1912 (32).jpg,,,SHARPXS0866,,12/6/2019 4:30:08 PM,,No,PG2 SE Exit
JPRJ79,C:\Users\gerardo\Documents\Image0-1913 (32).jpg,C:\Users\gerardo\Documents\Image1-1913 (32).jpg,,,SHARPXS0866,,12/6/2019 4:30:27 PM,,No,PG2 SE Exit
KPYR16,C:\Users\gerardo\Documents\Image0-1914 (27).jpg,C:\Users\gerardo\Documents\Image1-1914 (32).jpg,,,SHARPXS0866,,12/6/2019 4:30:33 PM,,No,PG2 SE Exit
IECH28,C:\Users\gerardo\Documents\Image0-1915 (29).jpg,C:\Users\gerardo\Documents\Image1-1915 (32).jpg,,,SHARPXS0866,,12/6/2019 4:30:49 PM,,No,PG2 SE Exit
HCQ1093,C:\Users\gerardo\Documents\Image0-1916 (32).jpg,C:\Users\gerardo\Documents\Image1-1916 (32).jpg,,,SHARPXS0865,,12/6/2019 4:31:44 PM,,No,PG2 SE Entry
DYLN93,C:\Users\gerardo\Documents\Image0-1917 (30).jpg,C:\Users\gerardo\Documents\Image1-1917 (32).jpg,,,SHARPXS0821,,12/6/2019 4:32:36 PM,,No,PG2 NW (Center) Exit
GDZZ46,C:\Users\gerardo\Documents\Image0-1918 (31).jpg,C:\Users\gerardo\Documents\Image1-1918 (32).jpg,,,SHARPXS0822,,12/6/2019 4:32:55 PM,,No,PG2 NW Entry
1821TL,C:\Users\gerardo\Documents\Image0-1919 (29).jpg,C:\Users\gerardo\Documents\Image1-1919 (32).jpg,,,SHARPXS0822,,12/6/2019 4:32:59 PM,,No,PG2 NW Entry
D7ASE,C:\Users\gerardo\Documents\Image0-1920 (31).jpg,C:\Users\gerardo\Documents\Image1-1920 (32).jpg,,,SHARPXS0822,,12/6/2019 4:33:04 PM,,No,PG2 NW Entry
JRTK44,C:\Users\gerardo\Documents\Image0-1921 (31).jpg,C:\Users\gerardo\Documents\Image1-1921 (32).jpg,,,SHARPXS0866,,12/6/2019 4:33:10 PM,,No,PG2 SE Exit
EURA59,C:\Users\gerardo\Documents\Image0-1922 (31).jpg,C:\Users\gerardo\Documents\Image1-1922 (32).jpg,,,SHARPXS0821,,12/6/2019 4:33:14 PM,,No,PG2 NW (Center) Exit
GFVL98,C:\Users\gerardo\Documents\Image0-1923 (32).jpg,C:\Users\gerardo\Documents\Image1-1923 (32).jpg,,,SHARPXS0866,,12/6/2019 4:33:29 PM,,No,PG2 SE Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-47 (32).jpg,C:\Users\gerardo\Documents\Image1-1924 (32).jpg,,,SHARPXS0865,,12/6/2019 4:33:30 PM,,No,PG2 SE (Center) Entry
