Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
JUJD79,C:\Users\gerardo\Documents\Image0-1721 (10).jpg,C:\Users\gerardo\Documents\Image1-1721 (10).jpg,,,SHARPXS0865,,12/2/2019 1:23:20 PM,,No,PG2 SE (Center) Entry
HEXS03,C:\Users\gerardo\Documents\Image0-1722 (10).jpg,C:\Users\gerardo\Documents\Image1-1722 (10).jpg,,,SHARPXS0865,,12/2/2019 1:23:24 PM,,No,PG2 SE (Center) Entry
HFQV83,C:\Users\gerardo\Documents\Image0-1723 (10).jpg,C:\Users\gerardo\Documents\Image1-1723 (10).jpg,,,SHARPXS0822,,12/2/2019 1:23:27 PM,,No,PG2 NW Entry
BHJN19,C:\Users\gerardo\Documents\Image0-1724 (10).jpg,C:\Users\gerardo\Documents\Image1-1724 (10).jpg,,,SHARPXS0865,,12/2/2019 1:23:34 PM,,No,PG2 SE (Center) Entry
BBKZ57,C:\Users\gerardo\Documents\Image0-1725 (9).jpg,C:\Users\gerardo\Documents\Image1-1725 (10).jpg,,,SHARPXS0821,,12/2/2019 1:23:47 PM,,No,PG2 NW (Center) Exit
LATN50,C:\Users\gerardo\Documents\Image0-1726 (10).jpg,C:\Users\gerardo\Documents\Image1-1726 (10).jpg,,,SHARPXS0866,,12/2/2019 1:24:02 PM,,No,PG2 SE Exit
ILPZ59,C:\Users\gerardo\Documents\Image0-1727 (8).jpg,C:\Users\gerardo\Documents\Image1-1727 (10).jpg,,,SHARPXS0821,,12/2/2019 1:24:13 PM,,No,PG2 NW Exit
JGEM19,C:\Users\gerardo\Documents\Image0-1728 (9).jpg,C:\Users\gerardo\Documents\Image1-1728 (10).jpg,,,SHARPXS0866,,12/2/2019 1:24:19 PM,,No,PG2 SE Exit
IEQ821,C:\Users\gerardo\Documents\Image0-1729 (10).jpg,C:\Users\gerardo\Documents\Image1-1729 (10).jpg,,,SHARPXS0866,,12/2/2019 1:25:05 PM,,No,PG2 SE Exit
ICTL47,C:\Users\gerardo\Documents\Image0-1730 (10).jpg,C:\Users\gerardo\Documents\Image1-1730 (10).jpg,,,SHARPXS0865,,12/2/2019 1:25:10 PM,,No,PG2 SE (Center) Entry
CUGE81,C:\Users\gerardo\Documents\Image0-1731 (8).jpg,C:\Users\gerardo\Documents\Image1-1731 (10).jpg,,,SHARPXS0865,,12/2/2019 1:25:13 PM,,No,PG2 SE (Center) Entry
KECI40,C:\Users\gerardo\Documents\Image0-1732 (10).jpg,C:\Users\gerardo\Documents\Image1-1732 (10).jpg,,,SHARPXS0866,,12/2/2019 1:25:14 PM,,No,PG2 SE Exit
IIRG90,C:\Users\gerardo\Documents\Image0-1733 (10).jpg,C:\Users\gerardo\Documents\Image1-1733 (10).jpg,,,SHARPXS0865,,12/2/2019 1:25:18 PM,,No,PG2 SE (Center) Entry
BNEY64,C:\Users\gerardo\Documents\Image0-1734 (10).jpg,C:\Users\gerardo\Documents\Image1-1734 (10).jpg,,,SHARPXS0822,,12/2/2019 1:25:25 PM,,No,PG2 NW Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (13).jpg,C:\Users\gerardo\Documents\Image1-1735 (10).jpg,,,SHARPXS0822,,12/2/2019 1:25:36 PM,,No,PG2 NW Entry
BNMM26,C:\Users\gerardo\Documents\Image0-1736 (10).jpg,C:\Users\gerardo\Documents\Image1-1736 (10).jpg,,,SHARPXS0865,,12/2/2019 1:25:45 PM,,No,PG2 SE (Center) Entry
740XQC,C:\Users\gerardo\Documents\Image0-1737 (9).jpg,C:\Users\gerardo\Documents\Image1-1737 (10).jpg,,,SHARPXS0821,,12/2/2019 1:25:50 PM,,No,PG2 NW (Center) Exit
CPB6575,C:\Users\gerardo\Documents\Image0-1738 (10).jpg,C:\Users\gerardo\Documents\Image1-1738 (10).jpg,,,SHARPXS0865,,12/2/2019 1:27:02 PM,,No,PG2 SE Entry
CISF03,C:\Users\gerardo\Documents\Image0-1739 (10).jpg,C:\Users\gerardo\Documents\Image1-1739 (10).jpg,,,SHARPXS0866,,12/2/2019 1:27:25 PM,,No,PG2 SE Exit
RHJC,C:\Users\gerardo\Documents\Image0-1740 (9).jpg,C:\Users\gerardo\Documents\Image1-1740 (9).jpg,,,SHARPXS0865,,12/2/2019 1:27:27 PM,,No,PG2 SE (Center) Entry
JPUM81,C:\Users\gerardo\Documents\Image0-1741 (9).jpg,C:\Users\gerardo\Documents\Image1-1741 (9).jpg,,,SHARPXS0822,,12/2/2019 1:27:39 PM,,No,PG2 NW Entry
GZUP48,C:\Users\gerardo\Documents\Image0-1742 (9).jpg,C:\Users\gerardo\Documents\Image1-1742 (9).jpg,,,SHARPXS0822,,12/2/2019 1:27:53 PM,,No,PG2 NW Entry
I53BL,C:\Users\gerardo\Documents\Image0-1743 (9).jpg,C:\Users\gerardo\Documents\Image1-1743 (9).jpg,,,SHARPXS0865,,12/2/2019 1:28:05 PM,,No,PG2 SE (Center) Entry
IIRG90,C:\Users\gerardo\Documents\Image0-1744 (7).jpg,C:\Users\gerardo\Documents\Image1-1744 (9).jpg,,,SHARPXS0821,,12/2/2019 1:28:24 PM,,No,PG2 NW (Center) Exit
